,索引,姓名,科室名称,科室标准名称,省（市）,市（区）,医院名称,职位,链接,标准科室名称
683,40957,黄荣妍,内科,内科,北京,朝阳区,北京东区儿童医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=7feb6e19-d324-49b7-9942-82286f0922f7000&hospDeptId=b8c09b62-9258-4278-9a9a-87ef57deaa19000&hospId==09b89459-b329-43fb-a01f-32385a31142f00,内科
684,40974,姚高升,内科,内科,北京,东城区,北京固生堂中医医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=d169e2a7-c562-4d4a-905d-0f77c87161eb000&hospDeptId=9749bf8d-1333-44ec-b678-3a9b588dfd7c000&hospId==f730fff0-97fa-4c14-bdb5-57c890661a1000,内科
685,41029,王昱,老年病门诊（一科）,老年病科,北京,海淀区,航天中心医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=d0fa4f83-3c47-40ec-bccb-5d8ca02a1770000&hospDeptId=bbe0ad1a-2ae4-4e26-9402-f8644f06185b000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,老年病科
686,41094,胡英惠,小儿普通内科,小儿普通内科,北京,西城区,北京儿童医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=188ad6c3-4dc0-47b6-998b-e0ecb833c54d000&hospDeptId=5fb4c47b-437e-48f9-b27f-408ec90aa3c1000&hospId==9ff45a91-1e70-4fa5-b0af-2cd51d559a9100,小儿普通内科
687,41144,吴金荣,中医门诊,中医科,北京,海淀区,航天中心医院,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=59eca6f0-8a59-4dce-aaac-4603d91c75ff000&hospDeptId=112e44cb-75ce-4f53-a9e0-b72834edf1dd000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,中医科
688,41215,梁会泽,超声医学科,超声医学科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=3ea8ca8d-3bcc-49b7-94d0-3d377f5e290f000&hospDeptId=00f75901-3ef4-4cc6-8fa8-ae8fcb689abc000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,超声医学科
689,41349,赵琦,中医颈肩腰腿痛门诊,中医颈肩腰腿痛科,北京,海淀区,航天中心医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=b9859eed-9deb-4cc3-bf11-fad0f2207fce000&hospDeptId=066c503f-4c8f-4f75-9608-302b52c89167000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,中医颈肩腰腿痛科
690,41413,周宏志,口腔种植门诊,口腔种植科,北京,海淀区,航天中心医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=9f931b07-3cc3-4d74-8a23-e9f3fd1235a4000&hospDeptId=e3e60da5-c424-47b6-8aef-08c0aa5c118b000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,口腔种植科
691,41484,普通医生,放疗科,放疗科,北京,丰台区,解放军总医院第五医学中心（原307医院）,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=02cab85f-fbf0-4f56-9d70-60e7a16fdc20000&hospDeptId=1e325737-40ae-41b0-852f-683a5474c1b3000&hospId==9743eeb5-96ba-484e-b60c-51fe2af48a4100,放疗科
692,41509,胡影,血液科门诊,血液科,北京,海淀区,航天中心医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=a7c3c57b-183d-4edb-90c7-7499a34bc1f7000&hospDeptId=c69a24dd-b618-4dc8-91e0-b1d7c7ea8fba000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,血液科
693,41522,王金泉,骨伤科专家,骨伤科,北京,顺义区,北京中医医院顺义医院,副教授,https://www.guahao.com/expert/new/shiftcase?expertId=0c116ca7-81db-4f10-bfb5-42b8d9b86640000&hospDeptId=671221da-9773-4866-b330-40dabdc848c2000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,骨伤科
694,41530,邓欣,小儿神内,小儿神内科,北京,东城区,北京天坛普华医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=d7a2b46f-f824-4013-90bb-25b28813db90000&hospDeptId=bcf08202-0141-4a59-99c8-26e0593dfc2d000&hospId==14e2e5a4-2fe7-4af4-aa63-3e9d49f13d6700,小儿神内科
695,41603,佟春光,皮肤性病科,皮肤性病科,北京,朝阳区,首都医科大学附属北京朝阳医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=5324b085-50a1-475a-b6c6-fbca07bcac6a000&hospDeptId=b1331e31-2d0d-4f25-a603-3c1a8d388f7e000&hospId==34250b55-2a8b-474a-95e9-48150516d7a500,皮肤性病科
696,41615,周蕾,肿瘤内科门诊（血液科）,肿瘤内科,北京,海淀区,航天中心医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=e7bf6cf1-b3f3-41be-a780-9d5246d7217d000&hospDeptId=4c800c67-f085-4208-8598-ad26702ab9be000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,肿瘤内科
697,41628,杨靖义,综合专家门诊,综合科,北京,顺义区,北京中医医院顺义医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=4324f349-266d-4edf-9dca-01f760dc11e7000&hospDeptId=148387d3-8c50-432c-bf70-9b1d7476869e000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,综合科
698,41792,彭军,骨科,骨科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=bee21a62-68e1-45d7-897b-925b50bd5a9f000&hospDeptId=fdebecab-8094-4ec0-8d3e-edbf156e2dc2000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,骨科
699,41930,计划生育门诊普通号,计划生育门诊,计划生育科,北京,顺义区,北京中医医院顺义医院,副教授,https://www.guahao.com/expert/new/shiftcase?expertId=e3d12066-f0f3-4070-8df8-3ec64bbe8feb000&hospDeptId=e9167e8e-2094-46ec-9dc8-2126fa091af5000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,计划生育科
700,42036,张伟,神经外科,神经外科,北京,东城区,北京天坛普华医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=d0d23681-4fd5-4deb-acca-7531ff7063de000&hospDeptId=2cfd935f-5bcc-44af-ab11-c2629c43c5bd000&hospId==14e2e5a4-2fe7-4af4-aa63-3e9d49f13d6700,神经外科
701,42095,杨兆斌,皮肤科,皮肤科,北京,西城区,北京德胜门中医院,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=8d79a43b-afcf-461d-87a7-e187806f9b32000&hospDeptId=f0c0b8f7-98b9-4d2d-be57-2ea8c0927e1b000&hospId==afd0a29c-6b33-4cdb-813e-b1369b59816d00,皮肤科
702,42291,普通医生,肾内科,肾内科,北京,丰台区,解放军总医院第五医学中心（原307医院）,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=47a2c660-f435-4fd9-8f7e-aab10b464b14000&hospDeptId=8fd0f314-2afc-4d47-9d6f-b918641311b0000&hospId==9743eeb5-96ba-484e-b60c-51fe2af48a4100,肾内科
703,42305,老年病科普通号,老年病科,老年病科,北京,顺义区,北京中医医院顺义医院,副教授,https://www.guahao.com/expert/new/shiftcase?expertId=86dc6cb5-8a8f-4fc7-a9e1-16e86ea83aee000&hospDeptId=32053a0a-9685-4744-8994-b08ad5005358000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,老年病科
704,42453,张友仁,核医学科,核医学科,北京,丰台区,解放军总医院第五医学中心（原307医院）,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=6d355ae0-b28b-4e01-adb0-a15d1b43637e000&hospDeptId=0a55ea5d-6e25-4931-960e-2427ba6514f5000&hospId==9743eeb5-96ba-484e-b60c-51fe2af48a4100,核医学科
705,42489,王波,儿科,儿科,北京,朝阳区,固生堂北京中海中医医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=58bfb4cc-5d78-4ccc-8700-06eccc677ef0000&hospDeptId=8afcab19-89e8-4d2f-9bfb-7b61013020fe000&hospId==6a674c2f-f8c1-45da-8052-33c297836e8700,儿科
706,42490,李成林,乳腺外科,乳腺外科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=cb39bee6-4634-495c-98c7-ef0c0165d249000&hospDeptId=ae9e9901-300a-431a-90a8-7e36614dbc93000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,乳腺外科
707,42500,理疗科普通号,理疗科,理疗科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=067d6e7d-2481-4050-8b1b-fd7aba328a93000&hospDeptId=005b91c7-3853-48fa-ba0c-534019407f20000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,理疗科
708,42544,席亚娟,产科门诊,产科,北京,石景山区,清华大学玉泉医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=0ef12e11-92e7-4309-9ce9-802a425b6922000&hospDeptId=1e7511ef-f292-4b16-8769-34327908a5b9000&hospId==4cb5d020-bf13-47b7-b0b1-e5a26a48bc5d00,产科
709,42556,靳士华,中医科,中医科,北京,东城区,北京同仁堂王府井中医医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=f6e638a1-d4d8-4863-9f1d-fcffe9e8d2ba000&hospDeptId=6047c3c0-110c-43ae-a502-1fe56b259704000&hospId==404b4b69-0f38-4b9b-8a6d-9edfb42a5d2100,中医科
710,42712,郑毅,儿科门诊,儿科,北京,西城区,北京安定医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=97ac78f6-c720-11e1-913c-5cf9dd2e7135000&hospDeptId=dd7b5e6b-fa9e-47cf-b94b-11dc3c248f3d000&hospId==f9612a1e-ad7c-4b5b-bc0b-db3caad78ca600,儿科
711,42750,郑成中,儿科,儿科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=b09b4264-9706-4546-bbf5-25dc93fab105000&hospDeptId=8e11a4e5-cdf2-4f42-9226-24bde8828f91000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,儿科
712,42888,胡佩珍,中医门诊,中医科,北京,海淀区,航天中心医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=dcaef6a8-f79d-4efe-99e7-ba577c61a7ac000&hospDeptId=112e44cb-75ce-4f53-a9e0-b72834edf1dd000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,中医科
713,42927,耳鼻喉门诊普通号,耳鼻喉门诊,耳鼻喉科,北京,顺义区,北京中医医院顺义医院,副教授,https://www.guahao.com/expert/new/shiftcase?expertId=41daae57-571f-413f-9225-5ebebaa234fb000&hospDeptId=c4396d59-45d5-420e-b165-aea0c0d14c00000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,耳鼻喉科
714,42982,张伟,肝病内科酒药免,肝病内科,北京,丰台区,解放军总医院第五医学中心（原302医院）,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=aa10fc04-76ae-441d-bc8c-b18682be5990000&hospDeptId=a6c1a950-0ee6-4e1f-acbb-6c58b055216f000&hospId==dcddeb8c-b035-495f-a171-559697e7c1bd00,肝病内科
715,43033,普通门诊,中医门诊,中医科,北京,海淀区,航天中心医院,暂无,https://www.guahao.com/expert/new/shiftcase?expertId=161508db-343d-4694-8608-2ad46f1133c5000&hospDeptId=112e44cb-75ce-4f53-a9e0-b72834edf1dd000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,中医科
716,43155,徐耀,按摩门诊,按摩科,北京,海淀区,航天中心医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=e527953b-ebf1-4b3c-ae27-f7bb1300e85a000&hospDeptId=d2545fc8-f307-4e88-a744-be10329cea2f000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,按摩科
717,43192,马红英,超声科,超声科,北京,海淀区,航天中心医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=c403f578-2ea7-4ab2-9a5a-1a1a14a45781000&hospDeptId=7c3a65ef-5b10-4a71-9ffe-d0f8ee89d7a7000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,超声科
718,43215,普通医生,肺部肿瘤内科,肺部肿瘤内科,北京,丰台区,解放军总医院第五医学中心（原307医院）,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=acfa2d05-a2a0-4a56-aa87-3c8464f42e3a000&hospDeptId=c8303ddd-836b-45e1-9893-ebe71405bd9a000&hospId==9743eeb5-96ba-484e-b60c-51fe2af48a4100,肺部肿瘤内科
719,43318,陈秀峰,乳腺甲状腺门诊,乳腺甲状腺科,北京,海淀区,航天中心医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=9e6cb1c1-7a8e-4cf7-80f2-26b5635a4930000&hospDeptId=3807be38-9367-4846-83e6-9fe5c6000222000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,乳腺甲状腺科
720,43419,王建华,骨科,骨科,北京,石景山区,清华大学玉泉医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=319d6ab5-3be9-4183-997d-0f9be75124d4000&hospDeptId=904df30f-7e2b-4a09-b1c6-18774b29f7cd000&hospId==4cb5d020-bf13-47b7-b0b1-e5a26a48bc5d00,骨科
721,43429,张立新,骨伤科专家,骨伤科,北京,顺义区,北京中医医院顺义医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=048deecf-8975-4126-bdaa-2a52ed3eb2e8000&hospDeptId=671221da-9773-4866-b330-40dabdc848c2000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,骨伤科
722,43458,李建瑞,耳鼻喉科,耳鼻喉科,北京,朝阳区,北京市垂杨柳医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=7987dbba-4827-46cb-849c-d124f5c70b7b000&hospDeptId=fdc22249-f33e-4932-8489-7f07e4a0a8e0000&hospId==3b1b43f6-60c6-4da9-8686-50fa98ec295200,耳鼻喉科
723,43511,贺用和,肿瘤门诊,肿瘤科,北京,西城区,中国中医科学院广安门医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=6d508293-1dd6-4e08-af86-57b0f2b4ef3f000&hospDeptId=f5692fdc-229c-4a0d-af05-fded2139ccab000&hospId==0d9e9586-281f-423a-958f-ad1ca4cda22e00,肿瘤科
724,43841,姚瑶,中医内科,中医内科,北京,朝阳区,固生堂北京中海中医医院,医师,https://www.guahao.com/expert/new/shiftcase?expertId=92d38755-b8f0-476f-bcf3-df4183a0f2ac000&hospDeptId=f42983dc-6a8b-4a4c-91be-2bbbb2a6a772000&hospId==6a674c2f-f8c1-45da-8052-33c297836e8700,中医内科
725,43895,赵宝明,肛肠科门诊,肛肠科,北京,东城区,北京中医药大学东直门医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=fcef57c2-00fd-4c6d-9bb7-fa5a748417a8000&hospDeptId=f24d1c7f-42cb-4687-92ca-5e847cee483d000&hospId==3a83f435-10fd-4c30-9a57-558e30cb2eca00,肛肠科
726,44184,孙朝晖,癫痫门诊,癫痫科,北京,石景山区,清华大学玉泉医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=85517ce1-e6b8-47d7-bcbf-dff273368919000&hospDeptId=0ebc484a-d5de-4179-b95a-0c7651431e00000&hospId==4cb5d020-bf13-47b7-b0b1-e5a26a48bc5d00,癫痫科
727,44215,陈小琤,中医门诊,中医科,北京,海淀区,航天中心医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=8ff7a955-bbb8-4894-ad7c-c2edb9ffdd9f000&hospDeptId=112e44cb-75ce-4f53-a9e0-b72834edf1dd000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,中医科
728,44228,胡可佳,妇产科专家,妇产科,北京,顺义区,北京中医医院顺义医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=6fff4c44-d94b-4e62-a2e8-08a294433e3e000&hospDeptId=a6baf28f-ed38-4b21-8ca9-38bb8095372b000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,妇产科
729,44269,赵凯,推拿科,推拿科,北京,朝阳区,固生堂北京中海中医医院,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=dff4b80b-99f5-4865-b838-434d1beaa88e000&hospDeptId=cf805d0d-06b2-4417-88cd-f571c614220d000&hospId==6a674c2f-f8c1-45da-8052-33c297836e8700,推拿科
730,44300,徐晓洲,乳腺外科,乳腺外科,北京,朝阳区,中国医学科学院肿瘤医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=75d61bb4-04c5-4916-a9bf-119e0a5da457000&hospDeptId=b2d1eb0e-41a3-48cd-b0fd-2e105ed647a6000&hospId==e8ebfe86-7e3b-4092-b5e3-607ca1b40dba00,乳腺外科
731,44356,普通号,神经外科门诊,神经外科,北京,石景山区,清华大学玉泉医院,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=eff947ff-a70e-4ef2-8e6c-1e16e90e05ef000&hospDeptId=db6b0785-7147-4cf2-940d-2a672baf8cba000&hospId==4cb5d020-bf13-47b7-b0b1-e5a26a48bc5d00,神经外科
732,44381,占永立,肾病门诊,肾病科,北京,西城区,中国中医科学院广安门医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=10de8bb8-cccf-4493-83f0-595c2a01e476000&hospDeptId=5a936265-a231-4a3a-96ab-f727bd73fb49000&hospId==0d9e9586-281f-423a-958f-ad1ca4cda22e00,肾病科
733,44423,孙冰,放疗科,放疗科,北京,丰台区,解放军总医院第五医学中心（原307医院）,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=ef29da5d-f25c-40e2-b036-76184fd27f43000&hospDeptId=1e325737-40ae-41b0-852f-683a5474c1b3000&hospId==9743eeb5-96ba-484e-b60c-51fe2af48a4100,放疗科
734,44511,张冰克,神经外科门诊,神经外科,北京,石景山区,清华大学玉泉医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=eadfac2e-531a-4fbf-bcfc-62197062297a000&hospDeptId=db6b0785-7147-4cf2-940d-2a672baf8cba000&hospId==4cb5d020-bf13-47b7-b0b1-e5a26a48bc5d00,神经外科
735,44560,郝晓琳,眼底造影激光门诊,眼底造影激光科,北京,海淀区,航天中心医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=d26ab049-04b0-4b24-b4b5-341e7dbbf309000&hospDeptId=bc410522-e506-41f3-86f5-e0ec73d2fca8000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,眼底造影激光科
736,44770,刘卫一,耳鼻喉,耳鼻喉科,北京,朝阳区,北京东区儿童医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=85813e69-ad2c-4c64-be52-c820ec93fc89000&hospDeptId=19c189c3-6b28-4193-ab6c-b914be86be15000&hospId==09b89459-b329-43fb-a01f-32385a31142f00,耳鼻喉科
737,44801,张中,心血管内科,心血管内科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=c468b4c9-faaa-471a-ae19-381b6ca7bab5000&hospDeptId=4758b43d-cc2b-4523-949f-ac35d9718b94000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,心血管内科
738,44902,驾驶员体检（北院区）普通号,驾驶员体检(北院区）,驾驶员体检,北京,顺义区,北京中医医院顺义医院,副教授,https://www.guahao.com/expert/new/shiftcase?expertId=d02700b9-c646-40a5-b60c-607189c9797c000&hospDeptId=90e86c97-05a0-47a8-ae50-660d70c1e5b7000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,驾驶员体检
739,44913,内分泌门诊（北院）普通号,内分泌门诊（北院）,内分泌科,北京,顺义区,北京中医医院顺义医院,副教授,https://www.guahao.com/expert/new/shiftcase?expertId=979bdb63-3b74-4749-8c0b-ffc68cd17c07000&hospDeptId=ccdfd2ef-801f-4c48-acc1-48c14e28cbce000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,内分泌科
740,45017,王淑明,妇产科专家,妇产科,北京,顺义区,北京中医医院顺义医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=8113f872-cf3e-409a-bd43-9a6ca56dec22000&hospDeptId=a6baf28f-ed38-4b21-8ca9-38bb8095372b000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,妇产科
741,45047,血管外科普通号,血管外科,血管外科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=7664821d-1c89-44da-ae1b-14e3a4d6c109000&hospDeptId=730b251b-9750-4c36-b4f0-cd845a559bf0000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,血管外科
742,45096,郭玉霞,眼科专家,眼科,北京,顺义区,北京中医医院顺义医院,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=ad7f6bf7-8d6f-4082-9d74-6feba5f3ab2e000&hospDeptId=0860e268-3ff7-4b06-a537-08e5e56ceb08000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,眼科
743,45165,段有文,中医门诊,中医科,北京,海淀区,航天中心医院,暂无,https://www.guahao.com/expert/new/shiftcase?expertId=630e2da4-cd58-44c3-9add-0fbace7e22f7000&hospDeptId=112e44cb-75ce-4f53-a9e0-b72834edf1dd000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,中医科
744,45215,毕淑英,儿科门诊,儿科,北京,海淀区,航天中心医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=5de661c9-0fc7-4c84-8f53-646334dba17e000&hospDeptId=d3123554-65d0-4196-879b-05091d15f22d000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,儿科
745,45240,闫巍,普外二科（肿瘤外科）,普外科,北京,石景山区,清华大学玉泉医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=d51332dd-8c96-41a8-a052-c67a7844bfbb000&hospDeptId=1daae4c8-150a-4401-8760-3d3988c6d9b4000&hospId==4cb5d020-bf13-47b7-b0b1-e5a26a48bc5d00,普外科
746,45296,张晓阳,中医科,中医科,北京,西城区,北京协和医院西院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=96f3e1b9-c720-11e1-913c-5cf9dd2e7135000&hospDeptId=99d3edea-c720-11e1-913c-5cf9dd2e7135000&hospId==9a975aad-c720-11e1-913c-5cf9dd2e713500,中医科
747,45310,前列腺门诊普通号,前列腺门诊,前列腺科,北京,顺义区,北京中医医院顺义医院,副教授,https://www.guahao.com/expert/new/shiftcase?expertId=e1d0ad52-4f9c-4acf-8cbe-14e7b242ad7e000&hospDeptId=89cfe8fb-8304-4f80-848e-98e3e97c05df000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,前列腺科
748,45342,李云波,中医科,中医科,北京,朝阳区,北京五洲妇儿医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=682e0c21-66e8-4f8d-8998-2972ae5b2c4d000&hospDeptId=5e539d84-ce53-46e8-abab-e1fef1442a9d000&hospId==5eeb8011-c8e1-413a-8477-c4b71c33280a00,中医科
749,45387,崔三哲,口腔科,口腔科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=b1d327e9-d090-4699-9937-c803b3daebd2000&hospDeptId=7051728c-8d9d-41c4-a183-f6bc43f1f932000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,口腔科
750,45407,杨顶权,皮肤病与性病科门诊,皮肤病与性病科,北京,朝阳区,中日友好医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=305b4e5b-a965-4a97-95d1-e4532c781c6f000&hospDeptId=980977d4-c720-11e1-913c-5cf9dd2e7135000&hospId==986be850-c720-11e1-913c-5cf9dd2e713500,皮肤病与性病科
751,45420,陆海英,感染疾病科,感染疾病科,北京,西城区,北京大学第一医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=97abb522-c720-11e1-913c-5cf9dd2e7135000&hospDeptId=b73cf06c-e81a-4917-a54f-3fa729f5b9ca000&hospId==384b93f5-e9f8-448e-8635-56ffea47f66100,感染疾病科
752,45429,李文强,胃肠外科门诊,胃肠外科,北京,海淀区,航天中心医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=277a835f-5264-4476-9c17-79ef7e5ff8f8000&hospDeptId=8a167791-ce15-4a9c-b936-fbd4cdc89045000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,胃肠外科
753,45451,中医骨伤门诊,中医科,中医科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,暂无,https://www.guahao.com/expert/new/shiftcase?expertId=6b4b93b8-23b3-4309-b323-54742e8d6c14000&hospDeptId=a3a21318-411b-4da4-9350-6b3015ba8126000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,中医科
754,45522,苗素华,帕金森肌张力障碍门诊,帕金森肌张力障碍科,北京,石景山区,清华大学玉泉医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=912f1ab6-7d88-45a4-8ebd-4a05b4c4a530000&hospDeptId=b057a8be-4f2e-4a13-a61e-d0bf1769d51f000&hospId==4cb5d020-bf13-47b7-b0b1-e5a26a48bc5d00,帕金森肌张力障碍科
755,45690,顾晶,心血管科专家,心血管科,北京,顺义区,北京中医医院顺义医院,副教授,https://www.guahao.com/expert/new/shiftcase?expertId=ab3692eb-b05a-4855-a69c-1890aa6c5206000&hospDeptId=b5a1ee7e-47a6-41b8-8db3-e1395f3c3004000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,心血管科
756,45764,崔德成,心血管科专家,心血管科,北京,顺义区,北京中医医院顺义医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=36c36054-24aa-4e26-8b81-d0a493360999000&hospDeptId=b5a1ee7e-47a6-41b8-8db3-e1395f3c3004000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,心血管科
757,45884,董小革,肾病专家,肾病科,北京,顺义区,北京中医医院顺义医院,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=a06d57fc-e31a-42dc-a98d-7b6c266b35cb000&hospDeptId=36bce5ca-7046-4910-aebf-0ab5bb41e9de000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,肾病科
758,45905,张超,乳腺外科,乳腺外科,北京,朝阳区,首都医科大学附属北京朝阳医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=14fb947b-03ed-4928-950a-9b206106d3a4000&hospDeptId=6568474f-39d6-424a-ba7a-04b966169d9c000&hospId==34250b55-2a8b-474a-95e9-48150516d7a500,乳腺外科
759,45910,郑华,神经内科,神经内科,北京,朝阳区,北京东区儿童医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=6b01c305-31ce-45d9-b46f-1f4c26c301aa000&hospDeptId=a039107e-895d-4d61-aae7-7c0fd9b0b361000&hospId==09b89459-b329-43fb-a01f-32385a31142f00,神经内科
760,45961,邱新萍,脾胃病专家,脾胃病科,北京,顺义区,北京中医医院顺义医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=2a578ae5-9d76-42f8-a455-97d19eceaa85000&hospDeptId=692689fb-0082-4721-90d5-01c7dbe1ae09000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,脾胃病科
